Level,Code,Name,Scenario,Year,Population
Borough,REM14,Saint-Léonard,Référence (A2025),2025,87395.66980950668
Borough,REM14,Saint-Léonard,Référence (A2025),2026,85857.7149594231
Borough,REM14,Saint-Léonard,Référence (A2025),2027,83582.73040796982
Borough,REM14,Saint-Léonard,Référence (A2025),2028,81553.36230089469
Borough,REM14,Saint-Léonard,Référence (A2025),2029,79975.23042640484
Borough,REM14,Saint-Léonard,Référence (A2025),2030,79085.87975035011
Borough,REM14,Saint-Léonard,Référence (A2025),2031,78708.50431010766
Borough,REM14,Saint-Léonard,Référence (A2025),2032,78400.52554838512
Borough,REM14,Saint-Léonard,Référence (A2025),2033,78158.8772051829
Borough,REM14,Saint-Léonard,Référence (A2025),2034,77983.42400432457
Borough,REM14,Saint-Léonard,Référence (A2025),2035,77883.31963375004
Borough,REM14,Saint-Léonard,Référence (A2025),2036,77822.21989405251
Borough,REM14,Saint-Léonard,Référence (A2025),2037,77760.21831317864
Borough,REM14,Saint-Léonard,Référence (A2025),2038,77696.36795789328
Borough,REM14,Saint-Léonard,Référence (A2025),2039,77631.07465672574
Borough,REM14,Saint-Léonard,Référence (A2025),2040,77558.29607379453
Borough,REM14,Saint-Léonard,Référence (A2025),2041,77485.92331939268
Borough,REM12,Verdun,Référence (A2025),2021,70834.76313381725
Borough,REM12,Verdun,Référence (A2025),2022,71614.6410951196
Borough,REM12,Verdun,Référence (A2025),2023,74269.16427871709
Borough,REM12,Verdun,Référence (A2025),2024,77658.81505534193
Borough,REM12,Verdun,Référence (A2025),2025,77371.47058536577
Borough,REM12,Verdun,Référence (A2025),2026,76009.91767657487
Borough,REM12,Verdun,Référence (A2025),2027,73995.87166389952
Borough,REM12,Verdun,Référence (A2025),2028,72199.27012579491
Borough,REM12,Verdun,Référence (A2025),2029,70802.1484586338
Borough,REM12,Verdun,Référence (A2025),2030,70014.80544927846
Borough,REM12,Verdun,Référence (A2025),2031,69680.71460887411
Borough,REM12,Verdun,Référence (A2025),2032,69408.06071474557
Borough,REM12,Verdun,Référence (A2025),2033,69194.12920396449
Borough,REM12,Verdun,Référence (A2025),2034,69038.80031640167
Borough,REM12,Verdun,Référence (A2025),2035,68950.17782079913
Borough,REM12,Verdun,Référence (A2025),2036,68896.08616244713
Borough,REM12,Verdun,Référence (A2025),2037,68841.19610323384
Borough,REM12,Verdun,Référence (A2025),2038,68784.66932225492
Borough,REM12,Verdun,Référence (A2025),2039,68726.86509989796
Borough,REM12,Verdun,Référence (A2025),2040,68662.43415039232
Borough,REM12,Verdun,Référence (A2025),2041,68598.36248127428
Borough,REM19,Ville-Marie,Référence (A2025),2021,105626.60218985348
Borough,REM19,Ville-Marie,Référence (A2025),2022,106789.53202162967
Borough,REM19,Ville-Marie,Référence (A2025),2023,110747.87467589817
Borough,REM19,Ville-Marie,Référence (A2025),2024,115802.416800486
Borough,REM19,Ville-Marie,Référence (A2025),2025,115373.93763744725
Borough,REM19,Ville-Marie,Référence (A2025),2026,113343.63216179254
Borough,REM19,Ville-Marie,Référence (A2025),2027,110340.34920352206
Borough,REM19,Ville-Marie,Référence (A2025),2028,107661.31270274977
Borough,REM19,Ville-Marie,Référence (A2025),2029,105577.96819760527
Borough,REM19,Ville-Marie,Référence (A2025),2030,104403.90671766455
Borough,REM19,Ville-Marie,Référence (A2025),2031,103905.72081665437
Borough,REM19,Ville-Marie,Référence (A2025),2032,103499.14778476291
Borough,REM19,Ville-Marie,Référence (A2025),2033,103180.13974993037
Borough,REM19,Ville-Marie,Référence (A2025),2034,102948.51812956585
Borough,REM19,Ville-Marie,Référence (A2025),2035,102816.36701231856
Borough,REM19,Ville-Marie,Référence (A2025),2036,102735.70720877349
Borough,REM19,Ville-Marie,Référence (A2025),2037,102653.85685462257
Borough,REM19,Ville-Marie,Référence (A2025),2038,102569.5658717297
Borough,REM19,Ville-Marie,Référence (A2025),2039,102483.3700078675
Borough,REM19,Ville-Marie,Référence (A2025),2040,102387.2925739769
Borough,REM19,Ville-Marie,Référence (A2025),2041,102291.75088785893
Borough,REM25,Villeray - Saint-Michel - Parc-Extension,Référence (A2025),2021,146033.7295293284
Borough,REM25,Villeray - Saint-Michel - Parc-Extension,Référence (A2025),2022,147641.53454240595
Borough,REM25,Villeray - Saint-Michel - Parc-Extension,Référence (A2025),2023,153114.12883753303
Borough,REM25,Villeray - Saint-Michel - Parc-Extension,Référence (A2025),2024,160102.27029256092
Borough,REM25,Villeray - Saint-Michel - Parc-Extension,Référence (A2025),2025,159509.8777616369
Borough,REM25,Villeray - Saint-Michel - Parc-Extension,Référence (A2025),2026,156702.88525646518
Borough,REM25,Villeray - Saint-Michel - Parc-Extension,Référence (A2025),2027,152550.70576630408
Borough,REM25,Villeray - Saint-Michel - Parc-Extension,Référence (A2025),2028,148846.81220500424
Borough,REM25,Villeray - Saint-Michel - Parc-Extension,Référence (A2025),2029,145966.4907549793
Borough,REM25,Villeray - Saint-Michel - Parc-Extension,Référence (A2025),2030,144343.29571643876
Borough,REM25,Villeray - Saint-Michel - Parc-Extension,Référence (A2025),2031,143654.5303522677
Borough,REM25,Villeray - Saint-Michel - Parc-Extension,Référence (A2025),2032,143092.42407466128
Borough,REM25,Villeray - Saint-Michel - Parc-Extension,Référence (A2025),2033,142651.3805107238
Borough,REM25,Villeray - Saint-Michel - Parc-Extension,Référence (A2025),2034,142331.1527616511
Borough,REM25,Villeray - Saint-Michel - Parc-Extension,Référence (A2025),2035,142148.44764652863
Borough,REM25,Villeray - Saint-Michel - Parc-Extension,Référence (A2025),2036,142036.93168662282
Borough,REM25,Villeray - Saint-Michel - Parc-Extension,Référence (A2025),2037,141923.76973468886
Borough,REM25,Villeray - Saint-Michel - Parc-Extension,Référence (A2025),2038,141807.23349909726
Borough,REM25,Villeray - Saint-Michel - Parc-Extension,Référence (A2025),2039,141688.06367626064
Borough,REM25,Villeray - Saint-Michel - Parc-Extension,Référence (A2025),2040,141555.23211959054
Borough,REM25,Villeray - Saint-Michel - Parc-Extension,Référence (A2025),2041,141423.1412593331
Municipality,66007,Montréal-Est,Référence (A2025),2021,4434.0
Municipality,66007,Montréal-Est,Référence (A2025),2022,4587.0
Municipality,66007,Montréal-Est,Référence (A2025),2023,4728.0
Municipality,66007,Montréal-Est,Référence (A2025),2024,4910.0
Municipality,66007,Montréal-Est,Référence (A2025),2025,4958.0
Municipality,66007,Montréal-Est,Référence (A2025),2026,4939.0
Municipality,66007,Montréal-Est,Référence (A2025),2027,4871.0
Municipality,66007,Montréal-Est,Référence (A2025),2028,4819.0
Municipality,66007,Montréal-Est,Référence (A2025),2029,4788.0
Municipality,66007,Montréal-Est,Référence (A2025),2030,4791.0
Municipality,66007,Montréal-Est,Référence (A2025),2031,4829.0
Municipality,66007,Montréal-Est,Référence (A2025),2032,4865.0
Municipality,66007,Montréal-Est,Référence (A2025),2033,4908.0
Municipality,66007,Montréal-Est,Référence (A2025),2034,4953.0
Municipality,66007,Montréal-Est,Référence (A2025),2035,5002.0
Municipality,66007,Montréal-Est,Référence (A2025),2036,5051.0
Municipality,66007,Montréal-Est,Référence (A2025),2037,5106.0
Municipality,66007,Montréal-Est,Référence (A2025),2038,5157.0
Municipality,66007,Montréal-Est,Référence (A2025),2039,5214.0
Municipality,66007,Montréal-Est,Référence (A2025),2040,5260.0
Municipality,66007,Montréal-Est,Référence (A2025),2041,5316.0
Municipality,66032,Westmount,Référence (A2025),2021,19581.0
Municipality,66032,Westmount,Référence (A2025),2022,19235.0
Municipality,66032,Westmount,Référence (A2025),2023,19834.0
Municipality,66032,Westmount,Référence (A2025),2024,20315.0
Municipality,66032,Westmount,Référence (A2025),2025,20128.0
Municipality,66032,Westmount,Référence (A2025),2026,19706.0
Municipality,66032,Westmount,Référence (A2025),2027,19146.0
Municipality,66032,Westmount,Référence (A2025),2028,18630.0
Municipality,66032,Westmount,Référence (A2025),2029,18201.0
Municipality,66032,Westmount,Référence (A2025),2030,17913.0
Municipality,66032,Westmount,Référence (A2025),2031,17719.0
Municipality,66032,Westmount,Référence (A2025),2032,17532.0
Municipality,66032,Westmount,Référence (A2025),2033,17345.0
Municipality,66032,Westmount,Référence (A2025),2034,17171.0
Municipality,66032,Westmount,Référence (A2025),2035,17027.0
Municipality,66032,Westmount,Référence (A2025),2036,16883.0
Municipality,66032,Westmount,Référence (A2025),2037,16739.0
Municipality,66032,Westmount,Référence (A2025),2038,16587.0
Municipality,66032,Westmount,Référence (A2025),2039,16433.0
Municipality,66032,Westmount,Référence (A2025),2040,16314.0
Municipality,66032,Westmount,Référence (A2025),2041,16189.0
Municipality,66047,Montréal-Ouest,Référence (A2025),2021,5128.0
Municipality,66047,Montréal-Ouest,Référence (A2025),2022,5123.0
Municipality,66047,Montréal-Ouest,Référence (A2025),2023,5210.0
Municipality,66047,Montréal-Ouest,Référence (A2025),2024,5363.0
Municipality,66047,Montréal-Ouest,Référence (A2025),2025,5340.0
Municipality,66047,Montréal-Ouest,Référence (A2025),2026,5249.0
Municipality,66047,Montréal-Ouest,Référence (A2025),2027,5120.0
Municipality,66047,Montréal-Ouest,Référence (A2025),2028,4998.0
Municipality,66047,Montréal-Ouest,Référence (A2025),2029,4900.0
Municipality,66047,Montréal-Ouest,Référence (A2025),2030,4842.0
Municipality,66047,Montréal-Ouest,Référence (A2025),2031,4809.0
Municipality,66047,Montréal-Ouest,Référence (A2025),2032,4782.0
Municipality,66047,Montréal-Ouest,Référence (A2025),2033,4753.0
Municipality,66047,Montréal-Ouest,Référence (A2025),2034,4730.0
Municipality,66047,Montréal-Ouest,Référence (A2025),2035,4710.0
Municipality,66047,Montréal-Ouest,Référence (A2025),2036,4689.0
Municipality,66047,Montréal-Ouest,Référence (A2025),2037,4674.0
Municipality,66047,Montréal-Ouest,Référence (A2025),2038,4653.0
Municipality,66047,Montréal-Ouest,Référence (A2025),2039,4636.0
Municipality,66047,Montréal-Ouest,Référence (A2025),2040,4624.0
Municipality,66047,Montréal-Ouest,Référence (A2025),2041,4610.0
Municipality,66058,Côte-Saint-Luc,Référence (A2025),2021,34474.0
Municipality,66058,Côte-Saint-Luc,Référence (A2025),2022,35163.0
Municipality,66058,Côte-Saint-Luc,Référence (A2025),2023,37087.0
Municipality,66058,Côte-Saint-Luc,Référence (A2025),2024,38303.0
Municipality,66058,Côte-Saint-Luc,Référence (A2025),2025,38579.0
Municipality,66058,Côte-Saint-Luc,Référence (A2025),2026,38374.0
Municipality,66058,Côte-Saint-Luc,Référence (A2025),2027,37853.0
Municipality,66058,Côte-Saint-Luc,Référence (A2025),2028,37392.0
Municipality,66058,Côte-Saint-Luc,Référence (A2025),2029,37070.0
Municipality,66058,Côte-Saint-Luc,Référence (A2025),2030,36975.0
Municipality,66058,Côte-Saint-Luc,Référence (A2025),2031,37073.0
Municipality,66058,Côte-Saint-Luc,Référence (A2025),2032,37188.0
Municipality,66058,Côte-Saint-Luc,Référence (A2025),2033,37313.0
Municipality,66058,Côte-Saint-Luc,Référence (A2025),2034,37456.0
Municipality,66058,Côte-Saint-Luc,Référence (A2025),2035,37631.0
Municipality,66058,Côte-Saint-Luc,Référence (A2025),2036,37811.0
Municipality,66058,Côte-Saint-Luc,Référence (A2025),2037,37982.0
Municipality,66058,Côte-Saint-Luc,Référence (A2025),2038,38145.0
Municipality,66058,Côte-Saint-Luc,Référence (A2025),2039,38300.0
Municipality,66058,Côte-Saint-Luc,Référence (A2025),2040,38484.0
Municipality,66058,Côte-Saint-Luc,Référence (A2025),2041,38659.0
Municipality,66062,Hampstead,Référence (A2025),2021,7054.0
Municipality,66062,Hampstead,Référence (A2025),2022,7011.0
Municipality,66062,Hampstead,Référence (A2025),2023,7360.0
Municipality,66062,Hampstead,Référence (A2025),2024,7565.0
Municipality,66062,Hampstead,Référence (A2025),2025,7533.0
Municipality,66062,Hampstead,Référence (A2025),2026,7399.0
Municipality,66062,Hampstead,Référence (A2025),2027,7200.0
Municipality,66062,Hampstead,Référence (A2025),2028,7019.0
Municipality,66062,Hampstead,Référence (A2025),2029,6872.0
Municipality,66062,Hampstead,Référence (A2025),2030,6794.0
Municipality,66062,Hampstead,Référence (A2025),2031,6760.0
Municipality,66062,Hampstead,Référence (A2025),2032,6725.0
Municipality,66062,Hampstead,Référence (A2025),2033,6695.0
Municipality,66062,Hampstead,Référence (A2025),2034,6668.0
Municipality,66062,Hampstead,Référence (A2025),2035,6662.0
Municipality,66062,Hampstead,Référence (A2025),2036,6658.0
Municipality,66062,Hampstead,Référence (A2025),2037,6655.0
Municipality,66062,Hampstead,Référence (A2025),2038,6653.0
Municipality,66062,Hampstead,Référence (A2025),2039,6646.0
Municipality,66062,Hampstead,Référence (A2025),2040,6658.0
Municipality,66062,Hampstead,Référence (A2025),2041,6671.0
Municipality,66072,Mont-Royal,Référence (A2025),2021,20939.0
Municipality,66072,Mont-Royal,Référence (A2025),2022,20645.0
Municipality,66072,Mont-Royal,Référence (A2025),2023,21534.0
Municipality,66072,Mont-Royal,Référence (A2025),2024,22358.0
Municipality,66072,Mont-Royal,Référence (A2025),2025,22292.0
Municipality,66072,Mont-Royal,Référence (A2025),2026,21948.0
Municipality,66072,Mont-Royal,Référence (A2025),2027,21427.0
Municipality,66072,Mont-Royal,Référence (A2025),2028,20948.0
Municipality,66072,Mont-Royal,Référence (A2025),2029,20563.0
Municipality,66072,Mont-Royal,Référence (A2025),2030,20329.0
Municipality,66072,Mont-Royal,Référence (A2025),2031,20214.0
Municipality,66072,Mont-Royal,Référence (A2025),2032,20112.0
Municipality,66072,Mont-Royal,Référence (A2025),2033,20016.0
Municipality,66072,Mont-Royal,Référence (A2025),2034,19927.0
Municipality,66072,Mont-Royal,Référence (A2025),2035,19878.0
Municipality,66072,Mont-Royal,Référence (A2025),2036,19838.0
Municipality,66072,Mont-Royal,Référence (A2025),2037,19803.0
Municipality,66072,Mont-Royal,Référence (A2025),2038,19760.0
Municipality,66072,Mont-Royal,Référence (A2025),2039,19718.0
Municipality,66072,Mont-Royal,Référence (A2025),2040,19695.0
Municipality,66072,Mont-Royal,Référence (A2025),2041,19676.0
Municipality,66087,Dorval,Référence (A2025),2021,19359.0
Municipality,66087,Dorval,Référence (A2025),2022,19675.0
Municipality,66087,Dorval,Référence (A2025),2023,20087.0
Municipality,66087,Dorval,Référence (A2025),2024,20730.0
Municipality,66087,Dorval,Référence (A2025),2025,20696.0
Municipality,66087,Dorval,Référence (A2025),2026,20408.0
Municipality,66087,Dorval,Référence (A2025),2027,19964.0
Municipality,66087,Dorval,Référence (A2025),2028,19571.0
Municipality,66087,Dorval,Référence (A2025),2029,19272.0
Municipality,66087,Dorval,Référence (A2025),2030,19086.0
Municipality,66087,Dorval,Référence (A2025),2031,19007.0
Municipality,66087,Dorval,Référence (A2025),2032,18937.0
Municipality,66087,Dorval,Référence (A2025),2033,18882.0
Municipality,66087,Dorval,Référence (A2025),2034,18841.0
Municipality,66087,Dorval,Référence (A2025),2035,18796.0
Municipality,66087,Dorval,Référence (A2025),2036,18763.0
Municipality,66087,Dorval,Référence (A2025),2037,18720.0
Municipality,66087,Dorval,Référence (A2025),2038,18684.0
Municipality,66087,Dorval,Référence (A2025),2039,18644.0
Municipality,66087,Dorval,Référence (A2025),2040,18596.0
Municipality,66087,Dorval,Référence (A2025),2041,18543.0
Municipality,66092,L'Île-Dorval,Référence (A2025),2021,10.0
Municipality,66092,L'Île-Dorval,Référence (A2025),2022,9.0
Municipality,66092,L'Île-Dorval,Référence (A2025),2023,9.0
Municipality,66092,L'Île-Dorval,Référence (A2025),2024,9.0
Municipality,66092,L'Île-Dorval,Référence (A2025),2025,9.0
Municipality,66092,L'Île-Dorval,Référence (A2025),2026,8.0
Municipality,66092,L'Île-Dorval,Référence (A2025),2027,8.0
Municipality,66092,L'Île-Dorval,Référence (A2025),2028,7.0
Municipality,66092,L'Île-Dorval,Référence (A2025),2029,7.0
Municipality,66092,L'Île-Dorval,Référence (A2025),2030,6.0
Municipality,66092,L'Île-Dorval,Référence (A2025),2031,7.0
Municipality,66092,L'Île-Dorval,Référence (A2025),2032,5.0
Municipality,66092,L'Île-Dorval,Référence (A2025),2033,6.0
Municipality,66092,L'Île-Dorval,Référence (A2025),2034,7.0
Municipality,66092,L'Île-Dorval,Référence (A2025),2035,6.0
Municipality,66092,L'Île-Dorval,Référence (A2025),2036,4.0
Municipality,66092,L'Île-Dorval,Référence (A2025),2037,4.0
Municipality,66092,L'Île-Dorval,Référence (A2025),2038,4.0
Municipality,66092,L'Île-Dorval,Référence (A2025),2039,4.0
Municipality,66092,L'Île-Dorval,Référence (A2025),2040,3.0
Municipality,66092,L'Île-Dorval,Référence (A2025),2041,3.0
Municipality,66097,Pointe-Claire,Référence (A2025),2021,33453.0
Municipality,66097,Pointe-Claire,Référence (A2025),2022,33851.0
Municipality,66097,Pointe-Claire,Référence (A2025),2023,35012.0
Municipality,66097,Pointe-Claire,Référence (A2025),2024,36194.0
Municipality,66097,Pointe-Claire,Référence (A2025),2025,36716.0
Municipality,66097,Pointe-Claire,Référence (A2025),2026,36835.0
Municipality,66097,Pointe-Claire,Référence (A2025),2027,36691.0
Municipality,66097,Pointe-Claire,Référence (A2025),2028,36625.0
Municipality,66097,Pointe-Claire,Référence (A2025),2029,36707.0
Municipality,66097,Pointe-Claire,Référence (A2025),2030,36596.0
Municipality,66097,Pointe-Claire,Référence (A2025),2031,36659.0
Municipality,66097,Pointe-Claire,Référence (A2025),2032,36737.0
Municipality,66097,Pointe-Claire,Référence (A2025),2033,36832.0
Municipality,66097,Pointe-Claire,Référence (A2025),2034,36951.0
Municipality,66097,Pointe-Claire,Référence (A2025),2035,36926.0
Municipality,66097,Pointe-Claire,Référence (A2025),2036,36909.0
Municipality,66097,Pointe-Claire,Référence (A2025),2037,36887.0
Municipality,66097,Pointe-Claire,Référence (A2025),2038,36871.0
Municipality,66097,Pointe-Claire,Référence (A2025),2039,36848.0
Municipality,66097,Pointe-Claire,Référence (A2025),2040,36764.0
Municipality,66097,Pointe-Claire,Référence (A2025),2041,36663.0
Municipality,66102,Kirkland,Référence (A2025),2021,19456.0
Municipality,66102,Kirkland,Référence (A2025),2022,19303.0
Municipality,66102,Kirkland,Référence (A2025),2023,19433.0
Municipality,66102,Kirkland,Référence (A2025),2024,19518.0
Municipality,66102,Kirkland,Référence (A2025),2025,19448.0
Municipality,66102,Kirkland,Référence (A2025),2026,19154.0
Municipality,66102,Kirkland,Référence (A2025),2027,18731.0
Municipality,66102,Kirkland,Référence (A2025),2028,18356.0
Municipality,66102,Kirkland,Référence (A2025),2029,18075.0
Municipality,66102,Kirkland,Référence (A2025),2030,17774.0
Municipality,66102,Kirkland,Référence (A2025),2031,17571.0
Municipality,66102,Kirkland,Référence (A2025),2032,17377.0
Municipality,66102,Kirkland,Référence (A2025),2033,17192.0
Municipality,66102,Kirkland,Référence (A2025),2034,17020.0
Municipality,66102,Kirkland,Référence (A2025),2035,16857.0
Municipality,66102,Kirkland,Référence (A2025),2036,16695.0
Municipality,66102,Kirkland,Référence (A2025),2037,16533.0
Municipality,66102,Kirkland,Référence (A2025),2038,16377.0
Municipality,66102,Kirkland,Référence (A2025),2039,16221.0
Municipality,66102,Kirkland,Référence (A2025),2040,16094.0
Municipality,66102,Kirkland,Référence (A2025),2041,15966.0
Municipality,66107,Beaconsfield,Référence (A2025),2021,19294.0
Municipality,66107,Beaconsfield,Référence (A2025),2022,19013.0
Municipality,66107,Beaconsfield,Référence (A2025),2023,19173.0
Municipality,66107,Beaconsfield,Référence (A2025),2024,19356.0
Municipality,66107,Beaconsfield,Référence (A2025),2025,19350.0
Municipality,66107,Beaconsfield,Référence (A2025),2026,19117.0
Municipality,66107,Beaconsfield,Référence (A2025),2027,18744.0
Municipality,66107,Beaconsfield,Référence (A2025),2028,18408.0
Municipality,66107,Beaconsfield,Référence (A2025),2029,18157.0
Municipality,66107,Beaconsfield,Référence (A2025),2030,17909.0
Municipality,66107,Beaconsfield,Référence (A2025),2031,17753.0
Municipality,66107,Beaconsfield,Référence (A2025),2032,17606.0
Municipality,66107,Beaconsfield,Référence (A2025),2033,17463.0
Municipality,66107,Beaconsfield,Référence (A2025),2034,17329.0
Municipality,66107,Beaconsfield,Référence (A2025),2035,17220.0
Municipality,66107,Beaconsfield,Référence (A2025),2036,17109.0
Municipality,66107,Beaconsfield,Référence (A2025),2037,17001.0
Municipality,66107,Beaconsfield,Référence (A2025),2038,16887.0
Municipality,66107,Beaconsfield,Référence (A2025),2039,16776.0
Municipality,66107,Beaconsfield,Référence (A2025),2040,16713.0
Municipality,66107,Beaconsfield,Référence (A2025),2041,16649.0
Municipality,66112,Baie-D'Urfé,Référence (A2025),2021,3771.0
Municipality,66112,Baie-D'Urfé,Référence (A2025),2022,3714.0
Municipality,66112,Baie-D'Urfé,Référence (A2025),2023,3704.0
Municipality,66112,Baie-D'Urfé,Référence (A2025),2024,3707.0
Municipality,66112,Baie-D'Urfé,Référence (A2025),2025,3692.0
Municipality,66112,Baie-D'Urfé,Référence (A2025),2026,3639.0
Municipality,66112,Baie-D'Urfé,Référence (A2025),2027,3557.0
Municipality,66112,Baie-D'Urfé,Référence (A2025),2028,3485.0
Municipality,66112,Baie-D'Urfé,Référence (A2025),2029,3430.0
Municipality,66112,Baie-D'Urfé,Référence (A2025),2030,3376.0
Municipality,66112,Baie-D'Urfé,Référence (A2025),2031,3342.0
Municipality,66112,Baie-D'Urfé,Référence (A2025),2032,3309.0
Municipality,66112,Baie-D'Urfé,Référence (A2025),2033,3275.0
Municipality,66112,Baie-D'Urfé,Référence (A2025),2034,3239.0
Municipality,66112,Baie-D'Urfé,Référence (A2025),2035,3217.0
Municipality,66112,Baie-D'Urfé,Référence (A2025),2036,3194.0
Municipality,66112,Baie-D'Urfé,Référence (A2025),2037,3171.0
Municipality,66112,Baie-D'Urfé,Référence (A2025),2038,3142.0
Municipality,66112,Baie-D'Urfé,Référence (A2025),2039,3118.0
Municipality,66112,Baie-D'Urfé,Référence (A2025),2040,3099.0
Municipality,66112,Baie-D'Urfé,Référence (A2025),2041,3080.0
Municipality,66117,Sainte-Anne-de-Bellevue,Référence (A2025),2021,5063.0
Municipality,66117,Sainte-Anne-de-Bellevue,Référence (A2025),2022,5104.0
Municipality,66117,Sainte-Anne-de-Bellevue,Référence (A2025),2023,5320.0
Municipality,66117,Sainte-Anne-de-Bellevue,Référence (A2025),2024,5487.0
Municipality,66117,Sainte-Anne-de-Bellevue,Référence (A2025),2025,5535.0
Municipality,66117,Sainte-Anne-de-Bellevue,Référence (A2025),2026,5513.0
Municipality,66117,Sainte-Anne-de-Bellevue,Référence (A2025),2027,5450.0
Municipality,66117,Sainte-Anne-de-Bellevue,Référence (A2025),2028,5401.0
Municipality,66117,Sainte-Anne-de-Bellevue,Référence (A2025),2029,5382.0
Municipality,66117,Sainte-Anne-de-Bellevue,Référence (A2025),2030,5358.0
Municipality,66117,Sainte-Anne-de-Bellevue,Référence (A2025),2031,5365.0
Municipality,66117,Sainte-Anne-de-Bellevue,Référence (A2025),2032,5376.0
Municipality,66117,Sainte-Anne-de-Bellevue,Référence (A2025),2033,5391.0
Municipality,66117,Sainte-Anne-de-Bellevue,Référence (A2025),2034,5403.0
Municipality,66117,Sainte-Anne-de-Bellevue,Référence (A2025),2035,5404.0
Municipality,66117,Sainte-Anne-de-Bellevue,Référence (A2025),2036,5405.0
Municipality,66117,Sainte-Anne-de-Bellevue,Référence (A2025),2037,5408.0
Municipality,66117,Sainte-Anne-de-Bellevue,Référence (A2025),2038,5410.0
Municipality,66117,Sainte-Anne-de-Bellevue,Référence (A2025),2039,5414.0
Municipality,66117,Sainte-Anne-de-Bellevue,Référence (A2025),2040,5408.0
Municipality,66117,Sainte-Anne-de-Bellevue,Référence (A2025),2041,5396.0
Municipality,66127,Senneville,Référence (A2025),2021,955.0
Municipality,66127,Senneville,Référence (A2025),2022,968.0
Municipality,66127,Senneville,Référence (A2025),2023,1008.0
Municipality,66127,Senneville,Référence (A2025),2024,1022.0
Municipality,66127,Senneville,Référence (A2025),2025,1022.0
Municipality,66127,Senneville,Référence (A2025),2026,1014.0
Municipality,66127,Senneville,Référence (A2025),2027,996.0
Municipality,66127,Senneville,Référence (A2025),2028,981.0
Municipality,66127,Senneville,Référence (A2025),2029,969.0
Municipality,66127,Senneville,Référence (A2025),2030,957.0
Municipality,66127,Senneville,Référence (A2025),2031,953.0
Municipality,66127,Senneville,Référence (A2025),2032,943.0
Municipality,66127,Senneville,Référence (A2025),2033,940.0
Municipality,66127,Senneville,Référence (A2025),2034,932.0
Municipality,66127,Senneville,Référence (A2025),2035,929.0
Municipality,66127,Senneville,Référence (A2025),2036,926.0
Municipality,66127,Senneville,Référence (A2025),2037,923.0
Municipality,66127,Senneville,Référence (A2025),2038,916.0
Municipality,66127,Senneville,Référence (A2025),2039,912.0
Municipality,66127,Senneville,Référence (A2025),2040,914.0
Municipality,66127,Senneville,Référence (A2025),2041,909.0
Municipality,66142,Dollard-des-Ormeaux,Référence (A2025),2021,48492.0
Municipality,66142,Dollard-des-Ormeaux,Référence (A2025),2022,48622.0
Municipality,66142,Dollard-des-Ormeaux,Référence (A2025),2023,49578.0
Municipality,66142,Dollard-des-Ormeaux,Référence (A2025),2024,50611.0
Municipality,66142,Dollard-des-Ormeaux,Référence (A2025),2025,50516.0
Municipality,66142,Dollard-des-Ormeaux,Référence (A2025),2026,49809.0
Municipality,66142,Dollard-des-Ormeaux,Référence (A2025),2027,48727.0
Municipality,66142,Dollard-des-Ormeaux,Référence (A2025),2028,47769.0
Municipality,66142,Dollard-des-Ormeaux,Référence (A2025),2029,47046.0
Municipality,66142,Dollard-des-Ormeaux,Référence (A2025),2030,46402.0
Municipality,66142,Dollard-des-Ormeaux,Référence (A2025),2031,46012.0
Municipality,66142,Dollard-des-Ormeaux,Référence (A2025),2032,45638.0
Municipality,66142,Dollard-des-Ormeaux,Référence (A2025),2033,45288.0
Municipality,66142,Dollard-des-Ormeaux,Référence (A2025),2034,44968.0
Municipality,66142,Dollard-des-Ormeaux,Référence (A2025),2035,44636.0
Municipality,66142,Dollard-des-Ormeaux,Référence (A2025),2036,44316.0
Municipality,66142,Dollard-des-Ormeaux,Référence (A2025),2037,43993.0
Municipality,66142,Dollard-des-Ormeaux,Référence (A2025),2038,43669.0
Municipality,66142,Dollard-des-Ormeaux,Référence (A2025),2039,43340.0
Municipality,66142,Dollard-des-Ormeaux,Référence (A2025),2040,43053.0
Municipality,66142,Dollard-des-Ormeaux,Référence (A2025),2041,42764.0
Municipality,66007,Montréal-Est,Faible (D2025),2021,4434.0
Municipality,66007,Montréal-Est,Faible (D2025),2022,4587.0
Municipality,66007,Montréal-Est,Faible (D2025),2023,4728.0
Municipality,66007,Montréal-Est,Faible (D2025),2024,4910.0
Municipality,66007,Montréal-Est,Faible (D2025),2025,4921.0
Municipality,66007,Montréal-Est,Faible (D2025),2026,4849.0
Municipality,66007,Montréal-Est,Faible (D2025),2027,4729.0
Municipality,66007,Montréal-Est,Faible (D2025),2028,4627.0
Municipality,66007,Montréal-Est,Faible (D2025),2029,4556.0
Municipality,66007,Montréal-Est,Faible (D2025),2030,4525.0
Municipality,66007,Montréal-Est,Faible (D2025),2031,4533.0
Municipality,66007,Montréal-Est,Faible (D2025),2032,4548.0
Municipality,66007,Montréal-Est,Faible (D2025),2033,4564.0
Municipality,66007,Montréal-Est,Faible (D2025),2034,4587.0
Municipality,66007,Montréal-Est,Faible (D2025),2035,4616.0
Municipality,66007,Montréal-Est,Faible (D2025),2036,4645.0
Municipality,66007,Montréal-Est,Faible (D2025),2037,4677.0
Municipality,66007,Montréal-Est,Faible (D2025),2038,4708.0
Municipality,66007,Montréal-Est,Faible (D2025),2039,4742.0
